Time, Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z, Label
33:1:5, -0.87, 0.02, 0.21, 155.89, -82.11, -46.83
33:1:5, -0.89, 0.01, 0.44, 196.35, -97.93, -21.28
33:1:5, -1.07, -0.06, 0.36, 209.30, -114.80, 19.81
33:1:5, -1.19, -0.10, 0.31, 205.52, -147.84, 43.40
33:1:5, -1.07, -0.16, 0.30, 217.84, -143.36, 67.48
33:1:5, -1.03, -0.31, 0.08, 249.62, -132.16, 89.04
33:1:5, -0.92, -0.09, -0.18, 215.46, -121.38, 104.09
33:1:5, -1.05, -0.13, -0.38, 111.65, -155.19, 109.83
33:1:5, -1.30, -0.18, -0.30, 42.00, -200.55, 97.44
33:1:5, -1.69, -0.63, -0.91, -12.11, -225.33, 102.13
33:1:5, -1.88, -0.67, -1.46, -157.57, -314.09, 82.74
33:1:5, -1.58, -0.66, -0.83, -192.92, -365.19, 67.27
33:1:5, -1.26, -0.49, -0.07, -192.08, -386.12, 59.36
33:1:5, -1.19, -0.75, 0.92, -177.73, -415.03, 70.35
33:1:5, -1.19, -0.89, 1.46, -74.76, -359.24, 62.09
33:1:5, -1.25, -0.85, 0.52, -101.43, -332.92, 27.86
33:1:5, -1.17, -0.86, 0.14, -84.14, -277.13, -9.59
33:1:5, -1.24, -0.74, 0.25, -48.09, -259.77, -17.78
33:1:5, -1.22, -0.50, 0.61, -23.45, -237.02, -23.03
33:1:5, -1.44, -0.45, 0.56, -10.78, -224.21, 0.77
33:1:5, -1.35, -0.31, 0.65, 0.00, -198.73, 17.78
33:1:5, -0.95, -0.25, 0.66, 11.13, -156.03, 13.86
33:1:5, -0.27, -0.27, 0.67, 21.70, -105.98, -13.44
33:1:5, -0.00, -0.50, 0.61, 29.68, -60.55, 0.07
33:1:5, -0.11, -0.23, 0.61, 14.77, -32.34, 14.00
33:1:5, -0.39, 0.29, 0.49, -18.27, -3.22, 27.93
33:1:5, -0.28, 0.46, 0.24, -42.98, 29.12, 34.65
33:1:5, 0.07, 0.42, -0.05, -49.42, 68.74, 31.43
33:1:5, 0.44, 0.29, -0.32, -40.74, 110.88, 23.87
33:1:5, 0.75, 0.11, -0.57, -29.26, 148.33, 15.89
33:1:5, 0.94, -0.03, -0.59, -0.77, 184.94, 8.19
33:1:5, 1.09, 0.09, -0.44, 42.00, 185.08, 4.13
33:1:5, 0.97, 0.00, 0.33, 61.18, 142.94, -4.13
33:1:5, 0.53, -0.32, 0.48, 67.41, 123.48, -80.71
33:1:5, 0.05, -0.67, 0.14, 89.53, 161.35, -81.48
33:1:5, -0.53, -0.37, -0.62, 1.19, 224.56, -27.79
33:1:5, -0.58, -0.46, 0.60, 24.99, 130.69, -37.87
33:1:5, -1.00, -0.85, 0.89, 27.44, 215.60, -38.64
33:1:5, -1.93, -0.92, 0.06, 44.87, 250.67, -10.64
33:1:5, -1.78, -0.54, -0.06, 13.02, 220.01, 22.26
33:1:5, -1.32, -0.15, -0.29, 43.05, 121.17, -38.15
33:1:5, -1.23, -0.20, 0.07, 75.60, 49.63, -131.95
33:1:5, -1.53, -0.69, 0.60, 52.50, 60.13, -138.39
33:1:5, -1.30, -0.56, 0.69, 45.43, 110.95, -81.90
33:1:5, -1.23, 0.16, 0.42, 31.71, 126.42, -70.63
33:1:5, -1.34, 0.16, 0.25, 32.27, 134.26, -52.22
33:1:5, -1.45, 0.10, 0.24, 16.87, 141.89, -25.76
33:1:5, -1.49, 0.27, 0.31, -15.19, 148.75, -6.44
33:1:5, -1.45, 0.25, 0.23, -49.98, 149.03, 4.55
33:1:5, -1.49, 0.21, 0.02, -80.92, 125.72, 3.99
33:1:5, -1.64, -0.00, 0.18, -112.91, 112.14, -15.68
33:1:5, -1.93, -0.47, 0.27, -167.51, 111.72, 4.06
33:1:5, -2.00, -0.63, 0.43, -182.77, 125.79, 22.19
33:1:5, -1.99, -0.50, 0.18, -201.81, 132.23, 39.27
33:1:5, -1.78, -0.49, 0.38, -180.11, 141.68, 30.17
33:1:5, -1.49, -0.78, 0.58, -127.33, 153.37, 28.28
33:1:5, -1.32, -0.96, 0.74, -109.27, 152.11, 28.70
33:1:5, -1.04, -1.17, 0.93, -88.13, 165.48, 50.54
33:1:5, -1.07, -1.11, 0.98, -85.40, 166.81, 44.80
33:1:5, -1.06, -1.26, 0.85, -83.44, 145.53, 21.77
33:1:5, -1.04, -1.13, 0.83, -55.51, 113.68, -3.36
33:1:5, -0.79, -0.90, 0.99, -30.03, 76.51, -11.55
33:1:5, -0.60, -0.70, 1.01, 18.48, 58.45, -23.45
33:1:5, -0.58, -0.49, 0.85, 62.09, 23.45, -46.69
33:1:5, -0.66, -0.33, 0.68, 114.38, -19.32, -64.75
33:1:5, -0.69, -0.02, 0.38, 154.42, -62.65, -59.85
33:1:5, -0.70, 0.28, 0.16, 211.47, -81.41, -31.36
33:1:5, -0.83, 0.47, 0.12, 248.57, -95.90, 33.46
33:1:5, -0.94, 0.13, 0.46, 270.90, -92.40, 75.46
33:1:5, -1.14, -0.00, 0.26, 190.26, -107.80, 107.10
33:1:5, -1.10, -0.15, -0.08, 168.14, -122.92, 135.94
33:1:5, -1.13, -0.21, -0.06, 167.09, -124.18, 151.69
33:1:5, -1.24, -0.36, 0.21, 125.65, -122.50, 155.26
33:1:5, -1.32, -0.43, -0.70, 19.60, -148.40, 146.16
33:1:5, -1.68, -0.46, -1.10, -128.94, -256.76, 137.90
33:1:5, -2.01, -0.59, -0.93, -183.33, -331.31, 121.24
33:1:5, -2.01, -0.33, -0.53, -181.93, -378.21, 97.79
33:1:5, -1.70, -0.31, 0.54, -169.05, -413.91, 39.62
33:1:5, -1.40, -0.86, 1.18, -130.97, -391.72, 25.76
33:1:5, -1.09, -1.11, 0.81, -89.88, -310.10, 15.89
33:1:5, -1.27, -0.87, 0.19, -63.49, -276.99, 2.73
33:1:5, -1.63, -0.66, 0.22, -49.77, -277.20, -25.62
33:1:5, -1.52, -0.51, 0.35, -42.70, -261.66, -25.13
33:1:5, -1.54, -0.29, 0.47, -58.66, -259.07, -21.91
33:1:5, -1.34, -0.08, 0.66, -56.70, -232.54, -25.34
33:1:5, -1.13, -0.17, 0.68, -49.63, -182.07, -10.15
33:1:5, -0.80, -0.34, 0.72, 1.82, -132.09, 29.82
33:1:5, -0.27, 0.25, 0.57, 13.65, -102.69, -2.73
33:1:5, 0.08, 0.00, 0.37, 3.99, -83.93, -26.04
33:1:5, -0.06, 0.04, 0.32, -14.35, -63.07, -8.96
33:1:5, -0.12, 0.28, 0.24, -46.62, -33.32, -0.91
33:1:5, -0.02, 0.31, -0.01, -62.23, 8.75, 18.34
33:1:5, 0.36, 0.28, -0.19, -61.81, 62.16, 22.82
33:1:5, 0.59, 0.08, -0.37, -35.77, 109.34, 20.23
33:1:5, 0.78, -0.05, -0.60, -7.07, 151.13, 19.53
33:1:5, 0.89, -0.18, -0.73, 27.65, 186.41, 21.14
33:1:5, 0.90, -0.20, -0.62, 69.30, 231.84, 12.95
33:1:5, 0.97, -0.10, -0.36, 111.37, 259.56, 26.11
33:1:5, 0.85, 0.36, 0.13, 133.42, 234.43, 30.17
33:1:5, 0.57, 0.14, 0.71, 95.83, 169.26, -14.70
33:1:5, -0.24, -0.41, 0.16, 147.77, 125.65, -84.07
33:1:5, -0.80, -0.21, 0.09, 88.13, 179.41, -57.19
33:1:5, -1.21, -0.35, 1.84, 25.34, 117.53, -53.55
33:1:5, -1.91, -0.97, 1.07, 53.55, 248.92, -49.70
33:1:5, -0.93, -1.05, -1.15, 44.59, 287.49, -5.81
33:1:5, -1.16, -0.16, -0.36, 66.36, 87.22, -47.74
33:1:5, -1.01, -0.61, 0.33, 125.37, -7.35, -147.14
33:1:5, -1.53, -0.92, 0.52, 100.52, 28.28, -215.67
33:1:5, -1.75, -0.95, 0.23, 16.87, 53.62, -169.61
33:1:5, -1.65, -0.24, 0.09, -30.73, 47.95, -132.44
33:1:5, -1.63, 0.23, 0.05, -88.69, 51.73, -87.22
33:1:5, -1.74, 0.57, 0.29, -107.52, 68.32, -22.47
33:1:5, -1.82, 0.91, 0.49, -106.61, 87.01, 31.43
33:1:5, -1.68, 0.48, 0.33, -94.43, 102.69, 32.41
33:1:5, -1.62, 0.12, 0.24, -83.09, 99.82, 34.51
33:1:5, -1.59, -0.13, 0.31, -91.28, 108.01, 23.73
33:1:5, -1.65, -0.35, 0.33, -125.30, 117.81, 35.28
33:1:5, -1.59, -0.51, 0.28, -154.63, 138.74, 54.32
33:1:5, -1.42, -0.53, 0.31, -123.76, 160.30, 54.67
33:1:5, -1.41, -0.59, 0.22, -114.94, 182.84, 43.40
33:1:5, -1.44, -0.83, 0.08, -109.90, 179.55, 44.66
33:1:5, -1.44, -0.93, 0.18, -133.28, 167.09, 49.07
33:1:5, -1.32, -1.04, 0.30, -167.51, 178.22, 51.17
33:1:5, -1.12, -1.44, 0.33, -185.43, 167.79, 34.51
33:1:5, -1.19, -1.49, 0.55, -143.36, 132.30, 12.46
33:1:5, -1.05, -1.23, 0.84, -84.07, 133.91, 9.17
33:1:5, -1.02, -0.87, 0.74, -24.15, 129.22, -14.42
33:1:5, -1.01, -0.74, 0.58, 14.98, 107.38, -20.86
33:1:5, -0.91, -0.49, 0.55, 11.55, 83.93, -28.77
33:1:5, -0.74, -0.29, 0.58, 9.73, 50.12, -52.22
33:1:5, -0.51, -0.20, 0.72, 23.87, 10.99, -67.41
33:1:5, -0.42, -0.09, 0.87, 61.25, -14.28, -82.81
33:1:5, -0.64, -0.05, 0.89, 113.26, -29.05, -94.57
33:1:5, -0.74, -0.04, 0.68, 143.64, -48.79, -91.14
33:1:5, -1.06, -0.10, 0.59, 180.53, -65.38, -59.71
33:1:5, -0.76, -0.04, 0.70, 239.19, -71.61, -1.82
33:1:5, -0.71, 0.04, 0.42, 261.52, -81.55, 57.89
33:1:5, -0.90, -0.23, 0.22, 278.88, -98.84, 80.29
33:1:5, -0.69, -0.40, 0.07, 299.18, -91.00, 118.79
33:1:5, -0.52, -0.37, -0.16, 302.47, -64.12, 133.28
33:1:5, -0.74, -0.29, -0.45, 240.10, -100.03, 121.73
33:1:5, -1.03, -0.36, -0.60, 51.80, -119.63, 104.72
33:1:5, -1.18, -0.46, -0.95, -54.74, -190.75, 102.62
33:1:5, -1.32, -0.73, -0.55, -87.08, -227.57, 82.88
33:1:5, -1.89, -0.84, -0.30, -71.19, -254.66, 74.06
33:1:5, -2.34, -0.73, 0.01, -61.53, -326.34, 58.31
33:1:5, -2.03, -0.40, 1.19, -45.99, -375.41, 76.16
33:1:5, -1.63, -0.59, 1.55, -87.22, -356.02, 72.52
33:1:5, -1.01, -1.00, 0.37, -70.00, -289.45, 42.21
33:1:5, -1.20, -0.64, -0.48, -48.23, -299.39, 15.26
33:1:5, -1.40, -0.45, 0.11, -43.75, -337.33, 2.73
33:1:5, -1.46, -0.49, 0.81, -21.21, -344.40, -9.87
33:1:5, -1.51, -0.42, 0.98, -19.67, -337.26, -37.59
33:1:5, -1.45, -0.51, 0.66, -42.35, -321.44, -48.02
33:1:5, -1.51, -0.57, 0.18, -98.14, -365.54, -36.19
33:1:5, -1.30, -0.39, 0.33, -138.81, -384.93, -32.34
33:1:5, -0.69, -0.15, 0.89, -79.10, -333.90, -27.09
33:1:5, -0.37, 0.16, 0.62, -49.84, -273.70, -75.18
33:1:5, -0.09, -0.29, 0.43, -30.87, -233.52, -79.94
33:1:5, -0.10, -0.10, 0.50, -30.87, -198.17, -64.68
33:1:5, -0.04, 0.22, 0.47, -51.24, -163.17, -64.82
33:1:5, 0.20, 0.23, 0.43, -89.67, -134.47, -46.97
33:1:5, 0.32, -0.07, 0.40, -66.57, -82.18, -20.23
33:1:5, 0.42, 0.15, 0.46, -73.29, -32.41, -15.47
33:1:5, 0.40, -0.12, 0.50, -67.20, 31.36, -5.81
33:1:5, 0.39, -0.15, 0.55, -58.94, 83.09, 16.10
33:1:5, 0.31, -0.15, 0.49, -55.37, 123.13, 30.03
33:1:5, 0.27, -0.20, 0.53, -50.82, 147.07, 43.47
33:1:5, 0.35, -0.15, 0.45, -40.95, 176.33, 52.64
33:1:5, 0.38, 0.02, 0.18, -12.11, 196.63, 53.20
33:1:5, 0.34, 0.15, -0.18, 21.42, 204.96, 50.05
33:1:5, 0.32, 0.27, -0.32, 56.21, 212.73, 44.24
33:1:5, 0.33, 0.23, -0.21, 108.92, 201.81, 26.88
33:1:5, 0.27, 0.09, 0.02, 121.66, 178.57, 11.55
33:1:5, 0.22, -0.67, 0.53, 147.42, 165.34, -3.57
33:1:5, 0.22, -1.26, 1.85, 168.84, 169.89, 24.08
33:1:5, -0.40, -1.46, 2.73, 196.63, 206.85, 21.98
33:1:5, -1.55, -0.99, -1.02, 235.62, 312.41, 77.77
33:1:5, -2.85, -0.73, -0.63, 191.52, 235.90, 80.01
33:1:5, -2.86, -1.62, 0.17, 173.81, 113.75, 40.95
33:1:5, -1.36, -0.65, 0.15, 141.05, 138.81, 50.26
33:1:5, -0.79, 0.06, 0.26, 159.60, 123.55, -0.84
33:1:5, -0.37, 0.02, 0.75, 173.32, 120.47, -10.57
33:1:5, -0.28, 0.04, 0.53, 153.23, 152.95, -19.39
33:1:5, -0.36, 0.00, 0.25, 124.74, 160.79, -56.42
33:1:5, -0.61, -0.11, 0.20, 103.18, 153.51, -60.69
33:1:5, -0.91, -0.10, 0.31, 58.80, 133.77, -52.78
33:1:5, -1.11, -0.31, 0.30, 42.14, 140.07, -42.70
33:1:5, -1.25, -0.44, 0.24, 41.72, 136.22, -35.98
33:1:5, -1.23, -0.47, 0.19, 59.85, 136.08, -29.40
33:1:5, -1.16, -0.54, 0.19, 94.50, 144.06, -22.26
33:1:5, -1.14, -0.47, 0.27, 101.78, 151.90, -15.61
33:1:5, -1.12, -0.42, 0.26, 115.92, 155.89, -11.13
33:1:5, -1.08, -0.29, 0.24, 125.58, 160.16, -17.43
33:1:5, -1.04, -0.23, 0.23, 129.78, 169.54, -17.15
33:1:5, -1.05, -0.14, 0.22, 132.16, 196.70, -15.68
33:1:5, -0.95, -0.12, 0.21, 145.46, 186.27, -21.28
33:1:5, -0.88, -0.13, 0.16, 159.60, 190.33, -24.50
33:1:5, -0.83, -0.14, 0.06, 166.18, 182.28, -31.92
33:1:5, -0.80, -0.07, 0.01, 163.31, 174.02, -35.98
33:1:5, -0.71, -0.05, -0.03, 152.04, 173.60, -42.21
33:1:5, -0.77, -0.10, -0.11, 148.05, 162.75, -47.25
33:1:5, -0.83, -0.07, -0.14, 134.05, 148.75, -55.51
33:1:5, -0.94, -0.15, -0.12, 138.74, 138.46, -60.62
33:1:5, -1.01, -0.05, -0.05, 130.69, 135.94, -66.50
33:1:5, -1.05, -0.03, -0.16, 102.06, 134.61, -58.73
33:1:5, -1.31, -0.02, -0.17, 97.51, 100.94, -57.05
33:1:5, -1.30, -0.05, -0.01, 110.60, 101.57, -56.84
33:1:5, -1.25, -0.09, 0.04, 116.55, 109.62, -45.57
33:1:5, -1.13, -0.08, 0.06, 124.46, 120.61, -28.42
33:1:5, -0.95, -0.05, -0.01, 120.12, 117.60, -15.75
33:1:5, -0.96, 0.00, -0.07, 110.53, 113.96, -19.60
33:1:5, -0.83, -0.12, -0.06, 107.31, 111.16, -18.83
33:1:5, -0.77, -0.12, -0.07, 96.60, 94.78, -23.66
33:1:5, -0.72, -0.12, 0.01, 92.54, 99.82, -27.58
33:1:5, -0.78, -0.14, -0.07, 92.89, 101.22, -27.16
33:1:5, -0.85, -0.16, -0.10, 92.40, 92.96, -24.85
33:1:5, -0.79, -0.18, -0.09, 96.18, 84.91, -28.21
33:1:5, -0.79, -0.16, -0.13, 90.30, 75.95, -33.60
33:1:5, -0.73, -0.19, -0.10, 73.36, 71.75, -36.26
33:1:5, -0.80, -0.21, -0.10, 67.69, 70.35, -42.42
33:1:5, -0.82, -0.18, -0.06, 49.70, 67.69, -44.59
33:1:5, -0.90, -0.23, -0.04, 39.55, 60.27, -45.08
33:1:5, -0.90, -0.21, 0.00, 42.56, 69.30, -45.78
33:1:5, -0.89, -0.15, 0.01, 34.65, 72.24, -46.69
33:1:5, -0.91, -0.24, 0.03, 43.89, 76.23, -42.07
33:1:5, -0.90, -0.30, -0.02, 52.71, 77.35, -35.42
33:1:5, -0.95, -0.20, -0.02, 41.58, 71.40, -37.59
33:1:5, -0.99, -0.16, -0.02, 40.39, 68.60, -35.00
33:1:5, -1.03, -0.09, -0.05, 55.30, 65.59, -27.86
33:1:5, -1.09, -0.03, -0.06, 59.85, 63.00, -27.58
33:1:5, -1.13, -0.15, -0.06, 63.42, 56.98, -19.46
33:1:5, -1.20, -0.08, -0.04, 65.10, 47.81, -13.37
33:1:5, -1.27, -0.06, 0.01, 53.48, 34.16, -11.48
33:1:5, -1.31, -0.17, 0.04, 62.23, 28.91, -5.67
33:1:5, -1.19, -0.31, 0.04, 55.93, 13.93, -1.47
33:1:5, -1.12, -0.43, 0.11, 64.12, 5.88, 0.63
33:1:5, -1.12, -0.51, 0.10, 79.03, -0.84, 2.03
33:1:5, -1.21, -0.44, 0.01, 89.88, -6.51, 5.81
33:1:5, -1.25, -0.41, -0.03, 95.69, -17.15, 10.57
33:1:5, -1.30, -0.37, -0.03, 108.08, -25.48, 14.35
33:1:5, -1.46, -0.33, -0.10, 116.20, -37.52, 21.07
33:1:5, -1.61, -0.36, -0.12, 110.39, -54.04, 29.26
33:1:5, -1.65, -0.49, -0.06, 104.30, -71.40, 36.19
33:1:5, -1.56, -0.57, -0.03, 109.90, -99.47, 33.74
33:1:5, -1.50, -0.65, -0.05, 121.52, -130.97, 29.12
33:1:5, -1.42, -0.65, -0.03, 119.63, -157.85, 12.60
33:1:5, -1.32, -0.70, -0.06, 134.89, -179.27, -0.35
33:1:5, -1.16, -0.82, -0.08, 140.56, -189.63, -6.02
33:1:5, -1.07, -0.96, -0.19, 139.86, -193.76, -8.54
33:1:5, -1.07, -1.04, -0.16, 137.13, -192.78, -22.47
33:1:5, -0.99, -1.12, -0.20, 142.17, -171.29, -31.50
33:1:5, -0.87, -1.15, -0.27, 162.05, -150.08, -35.70
33:1:5, -0.91, -1.07, -0.40, 140.42, -137.41, -38.36
33:1:5, -0.90, -0.89, -0.39, 119.28, -157.29, -21.63
33:1:5, -0.97, -0.58, -0.28, 46.27, -169.89, -2.10
33:1:5, -1.07, -0.42, 0.09, 48.02, -172.97, 0.49
33:1:5, -1.24, -0.26, 0.22, 62.09, -144.48, 9.31
33:1:5, -1.22, -0.17, 0.21, 55.02, -154.28, 1.75
33:1:5, -1.21, -0.08, 0.22, 48.37, -145.25, -30.10
33:1:5, -1.04, -0.33, 0.10, 21.77, -145.39, -31.36
33:1:5, -0.84, -0.41, 0.08, 17.57, -137.48, -45.15
33:1:5, -0.61, -0.49, 0.09, 33.67, -115.99, -59.43
33:1:5, -0.44, -0.58, -0.00, 44.10, -95.55, -58.87
33:1:5, -0.42, -0.55, -0.15, 52.50, -87.78, -63.00
33:1:5, -0.52, -0.44, -0.12, 55.86, -91.84, -69.65
33:1:5, -0.58, -0.39, 0.04, 55.09, -84.49, -66.92
33:1:5, -0.60, -0.28, 0.12, 53.20, -77.14, -63.49
33:1:5, -0.60, -0.31, 0.12, 53.48, -64.40, -50.40
33:1:5, -0.37, -0.24, 0.16, 50.61, -58.94, -47.04
33:1:5, -0.27, -0.29, 0.28, 55.65, -44.24, -41.16
33:1:5, -0.30, -0.25, 0.32, 68.81, -10.64, -31.99
33:1:5, -0.44, -0.05, 0.23, 65.73, -1.68, -38.57
33:1:5, -0.36, -0.10, 0.20, 70.84, 7.63, -39.34
33:1:5, -0.33, -0.06, 0.23, 73.50, 23.66, -36.26
33:1:5, -0.29, -0.10, 0.23, 79.73, 47.04, -32.06
33:1:5, -0.28, -0.09, 0.21, 76.44, 56.42, -32.34
33:1:5, -0.22, -0.19, 0.22, 76.65, 67.90, -27.09
33:1:5, -0.22, -0.22, 0.23, 75.60, 83.30, -22.61
33:1:5, -0.20, -0.26, 0.27, 79.94, 98.70, -16.73
33:1:5, -0.27, -0.28, 0.31, 83.30, 113.05, -12.11
33:1:5, -0.33, -0.29, 0.34, 82.53, 124.11, -5.74
33:1:5, -0.44, -0.27, 0.39, 78.96, 135.94, 3.15
33:1:5, -0.52, -0.25, 0.42, 64.61, 139.65, 12.60
33:1:5, -0.54, -0.22, 0.49, 48.58, 140.98, 26.04
33:1:5, -0.81, -0.06, 0.59, 24.92, 132.16, 39.97
33:1:5, -1.01, -0.12, 0.76, -8.26, 112.00, 44.24
33:1:5, -1.11, -0.19, 0.90, -6.58, 91.91, 47.39
33:1:5, -1.54, -0.14, 1.08, -27.37, 18.62, 39.83
33:1:5, -1.81, -0.18, 1.50, 19.67, -27.86, 25.97
33:1:5, -1.92, -0.51, 1.97, 79.87, -61.39, 6.93
33:1:5, -1.75, -0.50, 1.93, 92.05, -67.13, 11.34
33:1:5, -1.23, -0.54, 1.63, 103.11, -27.72, 1.26
33:1:5, -0.81, -0.43, 1.13, 97.16, 6.02, -10.15
33:1:5, -0.55, -0.58, 0.53, 86.52, 5.74, -5.95
33:1:5, -0.44, -0.36, 0.38, 44.94, -20.86, -10.64
33:1:5, -0.33, -0.32, 0.31, -7.07, -24.01, -7.35
33:1:5, -0.35, -0.35, 0.38, -41.23, -21.84, -6.93
33:1:5, -0.37, -0.30, 0.58, -72.87, 11.97, 2.31
33:1:5, -0.64, -0.42, 0.38, -60.06, 88.97, 11.83
33:1:5, -1.18, -0.51, -0.03, 30.66, 109.62, 15.68
33:1:5, -1.63, -0.57, 0.08, 100.59, 87.78, 15.40
33:1:5, -2.23, -0.99, 0.50, 175.49, 77.84, 29.12
33:1:5, -3.04, -1.02, 0.60, 171.64, 61.32, 16.87
33:1:5, -2.50, -0.96, 0.21, 96.60, 28.49, 12.95
33:1:5, -1.14, -0.69, -0.31, 90.44, 2.73, 2.31
33:1:5, 0.42, -0.60, -0.33, 60.27, 12.04, 3.15
33:1:5, 0.83, -0.81, -0.37, 23.80, 42.28, 15.40
33:1:5, 0.63, -0.96, -0.16, 57.61, 34.86, -31.57
33:1:5, 0.29, -0.76, 0.07, 115.08, 73.36, -40.88
33:1:5, -0.12, -0.47, -0.13, 176.61, 123.41, -38.29
33:1:5, -0.62, -0.24, -0.65, 189.42, 163.73, -28.98
33:1:5, -1.03, -0.18, -0.70, 200.20, 180.53, -12.46
33:1:5, -1.61, 0.12, -0.63, 195.72, 179.97, -6.86
33:1:5, -1.66, 0.24, -0.64, 177.45, 166.81, -3.43
33:1:5, -1.57, 0.33, -0.27, 188.72, 138.88, -19.81
33:1:5, -1.46, 0.26, 0.18, 177.24, 128.59, -32.41
33:1:5, -1.37, 0.06, 0.29, 137.55, 140.07, -33.04
33:1:5, -1.24, 0.04, 0.01, 92.61, 139.09, -38.29
33:1:5, -1.01, -0.14, -0.05, 74.41, 132.86, -41.72
33:1:5, -0.91, -0.25, -0.07, 72.38, 124.60, -38.71
33:1:5, -0.90, -0.27, -0.06, 77.14, 125.86, -29.68
33:1:5, -0.87, -0.20, -0.09, 81.97, 118.09, -35.98
33:1:5, -0.85, -0.22, -0.09, 87.15, 109.90, -43.68
33:1:5, -0.82, -0.30, -0.11, 91.49, 104.44, -47.46
33:1:5, -0.93, -0.33, -0.13, 97.30, 96.04, -30.87
33:1:5, -0.94, -0.18, -0.05, 94.36, 94.50, -34.02
33:1:5, -1.05, -0.07, -0.03, 89.95, 88.34, -31.78
33:1:5, -1.16, -0.04, -0.02, 88.13, 84.84, -25.27
33:1:5, -1.35, 0.10, -0.10, 75.39, 75.81, -19.32
33:1:5, -1.41, 0.01, 0.04, 57.26, 70.49, -1.61
33:1:5, -1.33, 0.06, -0.02, 50.75, 61.18, 8.33
33:1:5, -1.15, 0.03, -0.01, 43.75, 53.06, 12.11
33:1:5, -1.05, -0.01, -0.02, 27.30, 53.62, 12.04
33:1:5, -1.06, -0.27, 0.08, 56.21, 51.38, 9.38
33:1:5, -0.93, -0.11, 0.20, 54.74, 54.39, 13.86
33:1:5, -1.09, -0.23, 0.16, 64.68, 54.46, 10.50
33:1:5, -1.03, -0.25, 0.05, 90.09, 55.44, 17.36
33:1:5, -1.05, -0.10, -0.06, 86.73, 53.83, 19.32
33:1:5, -0.93, -0.19, -0.05, 97.16, 63.28, 13.44
33:1:5, -0.79, -0.15, 0.07, 114.59, 59.29, 9.03
33:1:5, -0.79, -0.05, 0.06, 100.52, 78.26, 4.34
33:1:5, -0.97, -0.19, -0.02, 127.19, 89.32, 6.23
33:1:5, -1.10, -0.04, -0.00, 121.45, 91.91, 0.07
33:1:5, -1.20, -0.12, 0.04, 93.45, 104.30, -1.26
33:1:5, -1.26, -0.36, 0.23, 59.71, 103.60, -5.88
33:1:5, -1.25, -0.53, 0.31, 35.42, 99.26, 14.28
33:1:5, -1.27, -0.65, 0.49, 42.77, 102.20, 17.78
33:1:5, -1.41, -0.72, 0.56, 52.36, 92.89, 10.57
33:1:5, -1.54, -0.79, 0.47, 65.52, 57.54, 3.08
33:1:5, -1.68, -0.71, 0.37, 93.66, 29.47, -14.35
33:1:5, -1.55, -0.65, 0.13, 132.72, 8.82, -18.41
33:1:5, -1.41, -0.62, -0.10, 143.36, -11.55, -23.45
33:1:5, -1.31, -0.67, -0.20, 119.98, -35.00, -22.75
33:1:5, -1.43, -0.59, -0.03, 90.51, -60.83, -26.25
33:1:5, -1.44, -0.52, 0.12, 77.21, -73.78, -24.85
33:1:5, -1.35, -0.47, 0.18, 76.79, -99.89, -29.96
33:1:5, -1.44, -0.42, 0.20, 75.74, -141.19, -42.98
33:1:5, -1.51, -0.45, 0.20, 83.30, -161.35, -40.88
33:1:5, -1.40, -0.39, 0.14, 85.89, -162.68, -30.45
33:1:5, -1.44, -0.45, -0.03, 105.77, -172.20, -27.51
33:1:5, -1.48, -0.48, -0.04, 121.59, -184.80, 4.06
33:1:5, -1.48, -0.51, -0.21, 187.95, -192.64, 28.35
33:1:5, -1.39, -0.53, -0.22, 256.90, -196.98, 50.89
33:1:5, -1.45, -0.42, -0.14, 267.82, -198.10, 56.91
33:1:5, -1.43, -0.22, -0.18, 203.28, -168.35, 73.85
33:1:5, -1.48, -0.22, -0.36, 128.31, -151.13, 81.97
33:1:5, -1.39, -0.30, -0.69, 69.86, -147.14, 92.33
33:1:5, -1.82, -0.14, -0.79, 25.76, -211.54, 84.35
33:1:5, -1.95, -0.08, -0.72, -73.50, -301.70, 78.26
33:1:5, -1.51, -0.48, -0.20, -91.91, -326.76, 90.02
33:1:5, -1.41, -0.30, -0.15, -77.14, -337.89, 61.32
33:1:5, -1.32, -0.44, 0.14, -96.32, -363.72, 55.58
33:1:5, -1.22, -0.69, 0.54, -72.66, -367.78, 44.66
33:1:5, -0.97, -0.72, 0.65, -50.54, -343.56, 29.19
33:1:5, -0.85, -0.78, 0.71, -38.71, -293.16, 18.76
33:1:5, -0.98, -0.64, 0.48, -59.01, -267.12, 26.95
33:1:5, -1.13, -0.22, 0.31, -82.53, -265.30, 6.93
33:1:5, -0.92, -0.33, 0.29, -79.66, -255.64, -1.33
33:1:5, -0.70, -0.43, 0.39, -46.48, -230.30, -10.22
33:1:5, -0.47, -0.39, 0.47, -20.44, -194.32, -34.30
33:1:5, -0.22, -0.21, 0.48, -24.15, -149.66, -29.33
33:1:5, -0.22, -0.09, 0.51, -0.21, -122.64, -48.30
33:1:5, -0.25, -0.10, 0.43, -21.49, -97.72, -37.66
33:1:5, -0.05, 0.02, 0.50, -33.67, -77.70, -32.83
33:1:5, -0.17, 0.01, 0.47, -49.42, -40.18, -30.66
33:1:5, -0.30, -0.04, 0.45, -54.11, 7.98, -13.37
